company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Deloitte,Canada,Gather and evaluate user requirements in collaboration with product managers and engineers. Develop and maintain design wire-frames and specifications.,jobs?q=ui%20ux%20designer&l=Canada,UX/UI Designer,,"Toronto, ON",2022-08-06,3.9,
HRdownloads,Canada,"Under the direction of Product Managers, the UI/UX Designer is primarily responsible for overseeing the creation of design solutions to ensure HRdownloads…",jobs?q=ui%20ux%20designer&l=Canada,UI/UX Designer,full-time,"Remote in London, ON",2022-08-06,4.0,
Endy,Canada,"As the Junior UX/UI Designer, you will provide a high level of support to our UX/UI Designers and will be hands-on by helping to visually communicate our brand…",jobs?q=ui%20ux%20designer&l=Canada,Junior UX/UI Designer,full-time,"Toronto, ON",2022-08-05,4.3,
Ubisoft,Canada,"You’ll assess business objectives, user needs and technological capacity and develop concrete solutions, then discuss and apply them in collaboration with the…",jobs?q=ui%20ux%20designer&l=Canada,UX Designer,full-time,"Remote in Winnipeg, MB+1 location",2022-07-17,3.8,
Assemblée nationale du Québec,Canada,"L’Assemblée nationale du Québec – Direction des communications – Équipe du Web et du graphisme - souhaite pourvoir un emploi régulier à Québec, au 1020, rue des…",jobs?q=ui%20ux%20designer&l=Canada,Une ou un designer Web UX/UI,undefined,"Remote in Capitale-Nationale, QC",2022-08-16,4.7,48488-90110
Teranet,Canada,"We also market insightful property and data solutions, as well as practice management automation to thousands of customers in the real estate, financial…",jobs?q=ui%20ux%20designer&l=Canada,UI/UX Designer (Fixed-Term Opportunity),full-time,"Toronto, ON",2022-08-03,3.8,
Ubisoft,Canada,"Respect ergonomic criteria such as information architecture, zonings, wireframes by working in concert with your UI designer;",jobs?q=ui%20ux%20designer&l=Canada,UX Designer - 1 year contract,full-time,"Montréal, QC",2022-07-27,3.8,
Finning International Inc.,Canada,"As an intermediate UX UI designer, you will have experience with all aspects of the UX lifecycle and can communicate effectively through product roadmaps,…",jobs?q=ui%20ux%20designer&l=Canada,Intermediate UX/UI Designer,full-time,"Vancouver, BC",2022-08-13,3.9,
Roadpost,Canada,The desire to collaborate with other designers and the confidence to work asynchronously / independently. The ability to sync up with ZOLEO product team and…,jobs?q=ui%20ux%20designer&l=Canada,"UX &amp; UI Designer (Freelance, Contractor)",,"Remote in Toronto, ON",2022-08-09,,
Royal Bank of Canada,Canada,"Our goal is to make every RBC Wealth Management customer touchpoint consistently outstanding. As a Senior UX Designer, you’ll provide UX direction to ensure the…",jobs?q=ui%20ux%20designer&l=Canada,UX Designer,,"Hybrid remote in Toronto, ON",2022-07-17,4.0,
Pilot PMR,Canada,"Working closely with art directors, UX designers and developers as well as other strategy and content related professionals. A passion for solving problems.",jobs?q=ui%20ux%20designer&l=Canada,Visual/UI Designer,undefined,"Toronto, ON",2022-07-17,,55000-70000
Viral Nation,Canada,"Participate in and lead UX/UI activities in a fast-paced Agile environment. Translate findings into usable, effective and efficient user experiences, journey…",jobs?q=ui%20ux%20designer&l=Canada,UI/UX Designer,full-time,"Toronto, ON",2022-07-24,4.4,
uniuni,Canada,Work with developers to produce high fidelity mock-ups and prototypes for interfaces. Conduct hands-on UX workshops with local customers to test and improve the…,jobs?q=ui%20ux%20designer&l=Canada,UI/UX Designer,full-time,"Richmond, BC",2022-07-17,4.7,
Plotly,Canada,"Dash enables data scientists to quickly and easily build and deploy highly functional, production-grade data apps in Python. Flexible schedule and generous PTO.",jobs?q=ui%20ux%20designer&l=Canada,UI/UX Product Designer,,Remote,2022-08-04,,
CGI Inc,Canada,"University or college graduate in Interaction Design, Graphic Design, UX or proven work experience as a designer or similar role.",jobs?q=ui%20ux%20designer&l=Canada,UX designer,full-time,"Toronto, ON",2022-07-27,3.6,
NOKIA,Canada,"Position: Interface UX Designer Co-op/Intern Duration: 3 Months + Date: January 2 - April 28, 2023 Location: Hybrid Come create the technology that helps the…",ui ux designer,Interface UX Designer Co-op/Intern,full-time,"Hybrid remote in Ottawa, ON",2022-07-30,4.1,
TVO,Canada,"Position Title: Digital UI Designer, 12-month contract Division: Digital and Innovation Reports To: Manager, Product Experience Salary Range: $60,314.80 - $62…",ui ux designer,Digital UI Designer (12 month contract),undefined,"Hybrid remote in Toronto, ON",2022-07-17,3.4,60315-62917
Amazon Dev Centre Canada ULC,Canada,3+ years of design experience An available online portfolio Ability to work in a diverse and distributed environment Job summary We are looking for a…,ui ux designer,"UX Designer, Advertising UX",full-time,"Toronto, ON+1 location",2022-08-11,3.5,
Daily Hive,Canada,"Daily Hive is seeking an experienced Product Designer to work cross-functionally across the product, editorial, sales, client services, finance and marketing…",ui ux designer,Product Designer (UX/UI),full-time,"Hybrid remote in Toronto, ON",2022-07-17,,
Resolver,Canada,"Purpose: As a Product Designer, you are responsible for designing the user experiences and interfaces of modern enterprise web applications. You will work…",ui ux designer,UX Product Designer,full-time,"Remote in Toronto, ON+2 locations",2022-08-11,3.7,
Carbide,Canada,"Product Designer (UX/UI)We are searching for a Product Designer to join our cross-functional product team. In this role, you would take a user-centric…",ui ux designer,Product Designer (UX/UI),full-time,Remote,2022-07-17,,
CaseWare RCM,Canada,"A leader in software solutions for client relationship management, compliance and fraud prevention, Tier1 Financial Solutions’ is passionate about helping…",ui ux designer,"Remote, North America – Product Designer – UI/UX",,"Remote in Toronto, ON",2022-07-30,,
CAA Club Group,Canada,"About Us Our Digital Team is looking for a dynamic UX/UI Designer. The UX/UI Designer produces wireframes, interactive prototypes, and mockups, define…",ui ux designer,UI/UX Designer,,"Thornhill, ON",2022-07-17,2.9,
Appnovation Technologies,Canada,"Appnovation helps brands thrive through innovative, people-inspired experiences and solutions. By embracing the powerful combination of technology and agility…",ui ux designer,Manager (UX Designer),,"Remote in Toronto, ON",2022-08-13,4.0,
Approach Controls,Canada,"Approach Controls, Inc (ACI) is a growing company, and we are looking to grow our expertise with a UI/UX Designer contract position. ACI is delivering…",ui ux designer,UI/UX Designer 6 Month Contract,,"Calgary, AB",2022-07-27,,
EY,Canada,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best…",ui ux designer,Senior UX/UI Designer,,"Remote in Toronto, ON",2022-07-17,4.0,
Ubisoft,Canada,"Company Description With a team of more than 500 creative, passionate and innovative talents, Ubisoft Quebec continues to grow and expand. Founded in 2005,…",ui ux designer,Interface (UI) Developer,part-time,"Quebec City, QC",2022-08-10,3.8,
Manitoba Blue Cross,Canada,Manitoba Blue Cross was born out of a desire to protect our fellow Manitobans during life’s most unexpected and sometimes challenging moments. This remains…,ui ux designer,UI Designer,full-time,"Hybrid remote in Winnipeg, MB",2022-08-11,4.5,
Design Shopp,Canada,"We're seeking a UI/UX Designer to join our dynamic team. We are located in the middle of the Old Port. We work in an open and collaborative environment, and…",ui ux designer,UI/UX Designer,full-time,"Montréal, QC",2022-07-17,,
RELX,Canada,UX Designer II Role Purpose Elsevier continues to grow its Health and Commercial Markets User Experience team to research and design the next generation of…,ui ux designer,UX Designer,full-time,"Toronto, ON",2022-07-17,,
Voices,Canada,  We are looking for individuals with a strong affinity for creating amazing digital products and delivering outstanding experiences to our customers.,ui ux designer,Product Designer,full-time,"London, ON+2 locations",2022-07-28,3.6,
Allocadia,Canada,"  Collaborating with our team, you will be responsible for helping make our vision a reality by taking product requirements and designing product capabilities…",ui ux designer,UX Designer (Remote - Canada),,"Remote in Toronto, ON",2022-08-07,,
BrandMaker GmbH,Canada,"  Collaborating with our team, you will be responsible for helping make our vision a reality by taking product requirements and designing product capabilities…",ui ux designer,UX Designer (Remote - Canada),full-time,"Remote in Toronto, ON",2022-07-17,,
Intellex Systems Group,Canada,"  Keywords: UX Designer, UI designer, UX/UI designer, service designer, user experience designer, user interface designer, human-centred design, human interface…",ui ux designer,UX/UI Designer,,"Remote in Edmonton, AB",2022-08-07,,
GTI Canada,Canada,"  Participe à l’élaboration des chartes graphiques; Capacité à concevoir des maquettes et à les décliner en fonction des médias supportés (mobiles, tablettes,…",ui ux designer,Designer UX/UI,,"Montréal, QC",2022-07-17,3.3,
KPMG,Canada,"  The candidate will contribute compelling graphics, charts, and multimedia visuals to enhance KPMG’s client deliverables, primarily focused on business process…",ui ux designer,Graphic Designer,part-time,"Remote in Montréal, QC",2022-07-17,3.9,
TELUS,Canada,"  Job Function: Product Management &amp; UX/UI Design. TELUS Health Virtual Care is available in French and English, via smartphone or computer.",ui ux designer,UX Designer - TELUS Health,full-time,"Montréal, QC",2022-07-17,3.9,
Info-Tech Research Group Inc. - Canada,Canada,"  Participate in peer reviews, and provide feedback to other designers. Work on an interdisciplinary team that includes designers and developers to build…",ui ux designer,Product Designer - Toronto/London/Remote,full-time,"Remote in Toronto, ON",2022-07-17,3.9,
Lululemon,Canada,  The Product Design team helps create seamless and joyful end-to-end user-centered experiences for lululemon's North American website and app.,ui ux designer,Digital Product Designer,,"Vancouver, BC",2022-07-17,4.2,
Branton Advertising,Canada,  Degree or Diploma in Graphic Design. Extensive knowledge of specialized design concepts to develop comprehensive layouts and produce marketing collateral.,ui ux designer,Junior Designer,,"London, ON",2022-07-17,,
Ortnec,Canada,  Act as a key person for end-to-end product design process from identifying problems to launch. Take complex ideas and turn them into delightful visual solution…,ui ux designer,UI/UX Designer,,"Remote in Montréal, QC",2022-07-26,,
Electronic Arts,Canada,"  We're looking for someone who enjoys solving complex problems and approaches them with systematic thinking, understanding of player motivations, and rigor.",ui ux designer,UX Designer - FIFA,temporary,"Vancouver, BC",2022-07-17,3.8,
Electronic Arts,Canada,"  You will use your creativity, passion and knowledge of visual design to develop engaging and leading edge visual design content, solve complex problems, and…",ui ux designer,Visual Experience Designer,full-time,"Remote in Vancouver, BC",2022-07-17,3.8,
Smooth Commerce,Canada,  Smooth Commerce is a growth-stage tech business operating in a remote working environment. We’re inspiring a new world of commerce &amp; engagement by powering…,ui ux designer,UX/UI Designer,,"Thornhill, ON",2022-08-14,,
Darkhorse Analytics,Canada,  We want someone who is excited by the idea of bringing clarity to the complex and has the design chops to ensure 'clear' doesn't translate to 'boring'; someone…,ui ux designer,UX/UI Designer,full-time,"Remote in Edmonton, AB",2022-07-17,,
Deloitte,Canada,"  Ability to distill qualitative insights into design recommendations, to tell stories about those recommendations in ways designers can use, but based on…",ui ux designer,"Consultant or Senior Consultant, UX/UI, Consulting",,"Montréal, QC",2022-07-17,3.9,
Appcom,Canada,"  Nous sommes à la recherche d'une personne dynamique, expérimentée en design UI d'applications mobiles et Web, pour compléter notre équipe.",ui ux designer,Designer UI,full-time,"Longueuil, QC",2022-07-17,4.2,
GE Digital,Canada,"  We need someone who is passionate about designing innovative, engaging products that deliver both business value and a great experience for users.",ui ux designer,UX Designer - Grid Opus One,,Remote in Ontario,2022-07-17,3.3,
Air Miles,Canada,  Create sketches that illustrate design concepts and work with UX designers to build interactive prototypes demonstrating interaction design.,ui ux designer,Senior UI Designer,full-time,"Temporarily Remote in Toronto, ON",2022-07-17,3.5,
Amaris,Canada,"  Unlock your full potential, both professionally and personally.",ui ux designer,UX/UI Designer,,"Montréal, QC",2022-07-17,3.1,
Donkey Mob,Canada,"  We build and maintain a wide variety of products ranging from content sites, mobile apps, and social games. Working with our backend developers, the successful…",ui ux designer,Web Designer,,"Toronto, ON",2022-07-17,,
Espress Labs Inc.,Canada,"  Reporting to the Creative Director, you will focus on designing visually pleasing assets for print, branding &amp; identity, digital, web, UX/UI, and presentations…",ui ux designer,Graphic Designer,full-time,"Woodbridge, ON",2022-07-27,,
Mealsuite,Canada,  Work closely with product owners and fellow designers to drive compelling user experiences across multiple platforms and customer segments.,ui ux designer,UI/UX Designer,,"Waterloo, ON",2022-08-08,,
Kyndryl Canada Limited,Canada,"  Working with visual designers to create effective user experiences that meet Kyndryl UX compliance. If you have applied for an IBM role previously, you will be…",ui ux designer,UX Designer,full-time,"Remote in Calgary, AB",2022-07-21,,
BLAX,Canada,"  Design functional and creative navigation interfaces. Working with the front-end development team, oversee the development process and quality control.",ui ux designer,UX-UI Designer Télétravail et/ou Grand Montréal,full-time,"Remote in Greater Montreal Area, QC",2022-07-17,,
Neurio Technology,Canada,"  You will work closely with our customers to understand their business needs, and translate those into solutions, using visual workflows and interactions to help…",ui ux designer,UI Product Designer,full-time,"Hybrid remote in Vancouver, BC",2022-07-17,,
Ubisoft,Canada,"  In this role, you’ll design the interactive elements of tools, and ensure consistency, accessibility, and professional design quality.",ui ux designer,UI Designer (Tools and Productivity),full-time,"Montréal, QC",2022-08-06,3.8,
TD Bank,Canada,"  Lunch and Learns on topics such as Innovation. As advocates for the customer, we will explore opportunities to create world class omni channel experiences that…",ui ux designer,Experience Design Intern/Co-op,full-time,"Remote in Toronto, ON",2022-08-04,3.8,
Blackbird Interactive,Canada,"  Review and incorporate feedback on your work from leadership and other designers. Minecraft Legends is a brand new entry into the Minecraft universe, in…",ui ux designer,UI/UX Designer - Minecraft Legends,full-time,"Hybrid remote in Vancouver, BC",2022-07-17,3.0,
Flight Centre Travel Group,Canada,  The UI/UX designer will work with the Shep product team to drive a full stack of design priorities from concept to final implementation to testing; balancing…,ui ux designer,UI/UX Designer - Canada,full-time,Hybrid remote in Newfoundland and Labrador,2022-07-27,3.5,
MediaTown Marketing,Canada,"  The role is ideal for a graphic designer, with marketing experience, looking to grow. Employment will be evaluated &amp; converted into a permanent full-time…",ui ux designer,UI/UX Visual Designer,full-time,"Newmarket, ON",2022-07-17,,
Verse,Canada,  Collaborate with designers and developers to ensure the design and implementation of the product meets the vision of the original intention and business goals.,ui ux designer,(UX) User Experience Designer,full-time,"York, ON",2022-08-14,,
NOKIA,Canada,"  You will work closely with product management, interaction designers and developers. You will also participate and support research activities for the designs…",ui ux designer,Jr. Visual Interaction Designer,,"Hybrid remote in Ottawa, ON",2022-07-17,4.1,
BRON Studios,Canada,"  Minimum 2 years as a graphic designer, UX designer, UI designer or similar experience. Effective communicator and collaborator with developers, designers and…",ui ux designer,UI/UX Artist,full-time,"Remote in Vancouver, BC+1 location",2022-07-31,,
Signifly,Canada,"  As a digital designer, you will also get to work on visual identity projects for our clients, so experience within branding is a plus.",ui ux designer,"Digital Designer (Brand, UI &amp; UX) - Montreal",full-time,"Montréal, QC",2022-07-17,,
Xplor,Canada,  A successful designer engages internal stakeholders to flesh out user understanding and can run both moderated and unmoderated validation testing.,ui ux designer,Product Designer,full-time,"Remote in Vancouver, BC",2022-07-17,,
Enghouse Systems,Canada,  Review other UX designers’ work and provide feedback to ensure a quality product. This is a remote role with some travel to be expected.,ui ux designer,UX Designer - Ottawa,,"Remote in Ottawa, ON+1 location",2022-08-14,,
ValGenesis,Canada,"  Work with designers, product managers, engineers, and other stakeholders to understand their goals and research questions. 2+ years of UX research experience.",ui ux designer,Junior UX Researcher,full-time,+1 locationRemote,2022-07-22,,
Electronic Arts,Canada,"  5+ years of experience as a UI designer, interaction designer, product designer or similar role. Mentor UI designers in process, teamwork, and design thinking.",ui ux designer,Senior UI/Visual Experience Designer - FIFA,full-time,"Remote in Vancouver, BC",2022-08-10,3.8,
Sandvine,Canada,"  Through your ability to design frictionless digital experiences, this position will be responsible for designing executing great user experiences for targeted…",ui ux designer,UX Designer,full-time,"Waterloo, ON",2022-07-17,4.0,
AppLovin,Canada,"  You will be responsible for creating design systems, along with a variety of brand/marketing initiatives ranging from website redesigns, SEM landing pages,…",ui ux designer,Web Designer (UI/UX Design),full-time,"Toronto, ON",2022-07-17,,
BTS,Canada,  Supporting our production team with execution. Client interaction – Guiding clients throughout the project and actively collaborating with them to design a…,ui ux designer,Learning Experience Designer - Digital Learning (CONTRACTOR),,"Toronto, ON",2022-08-03,,
Swyft,Canada,"  We are a small, highly capable team with big plans for the future. As a Product Designer in a product-focused company, you will lead efforts across all aspects…",ui ux designer,Product Designer,,"Remote in Toronto, ON",2022-07-28,,
Husky Injection Molding,Canada,"  Business Analyst, UI/UX designer reporting to the Product Owner authority. Minimum of 3 years work experience as a Business Analyst or UI/UX designer.",ui ux designer,IT Business Analyst / UI/UX Designer (m/f/d),full-time,"Bolton, ON",2022-08-04,3.7,
Deux Huit Huit,Canada,"  Une personne ayant envie d'un environnement qui favorise l’efficacité et les compétences humaines. Travailler avec la directrice stratégie, la directrice…",ui ux designer,Designer UI,full-time,"Montréal, QC",2022-07-17,,
Powered by People,Canada,"  Create concepts for the user experience within the PBP suite of products, ensuring the interface is intuitive, designed with clarity and easy to use.",ui ux designer,Product Designer,full-time,"Remote in Toronto, ON",2022-07-17,,
CGI Inc,Canada,"  Conduct user research by employing methods and tools to provide actionable insights such as defining personas, conducting user and stakeholder interviews and…",ui ux designer,Senior UI/UX Designer,full-time,"Toronto, ON",2022-07-17,3.6,
Arksum Results,Canada,  As an Experience Designer (UI/UX) you will be responsible for designing compelling digital experiences from conception to delivery in a cross-functional…,ui ux designer,UX/UI Designer,,"Etobicoke, ON",2022-07-17,,
Neo Financial,Canada,"  As a Product Designer (UX/UI), you will work with product managers, researchers, engineers, and other designers to iterate and create products.",ui ux designer,Product Designer,full-time,"Calgary, AB",2022-07-17,3.9,
Group onePoint,Canada,  Décomposer les besoins abstraits et rechercher des actifs d'interface utilisateur clairs et réalisables pour l'équipe d'ingénierie;,ui ux designer,Designer d’expérience / UX,full-time,"Montréal, QC",2022-08-10,3.9,
Citco,Canada,  Experience in mentoring junior designers. Mentor and guide junior and intermediate UX/UI designers. You will also participate in evolving the CitcoOne design…,ui ux designer,UX/UI Designer,full-time,"Toronto, ON",2022-07-17,3.2,
S&amp;P Global,Canada,"  Markit Digital is dedicated to the delivery and presentation of financial data, transforming complex information into elegant user experiences.",ui ux designer,UX/Information Designer (Remote/Hybrid Optional),full-time,"Remote in London, ON",2022-07-17,3.9,
NOKIA,Canada,"  In addition to exceptional design and development skills, you have experience working with product design and have a keen awareness of design best practices.",ui ux designer,UI/UX Designer,,"Hybrid remote in Ottawa, ON",2022-07-20,4.1,
World Education Services,Canada,  Reports to: New Product and Innovation Lead. Travel: Willing to travel 6 to 8 times per year. WES is looking a UX Senior Designer who wants to join a new and…,ui ux designer,Senior UX Designer (Remote),undefined,"Remote in Toronto, ON",2022-08-11,3.6,94000-105000
Fortinet,Canada,"  In this position your primary responsibility will be to test, review and work with technical stakeholders to continually improve the user experience of…",ui ux designer,UX Designer,full-time,"Burnaby, BC",2022-07-17,3.8,
Deloitte,Canada,"  A passionate designer who understands the role of design in supporting application of data, analytics and AI to solve complex business problems.",ui ux designer,"Designer - Visual Analytics &amp; Information Design, Omnia AI 1",,"Vancouver, BC",2022-07-17,3.9,
Webit Interactive,Canada,  On veut voir ton portfolio et te rencontrer. Créer des maquettes fonctionnelles (UX) en fonction des objectifs d’affaires; Maîtrise de la suite Adobe CC;,ui ux designer,"Designer UX / UI, La Prairie (Montérégie)",,"Remote in La Prairie, QC",2022-07-22,4.0,
Leonard Agence Web,Canada,"  Recrute un designer Web passionné, créatif et polyvalent. Chez Leonard, tu travailleras sur des sites Web pour des clients d’envergure internationale de concert…",ui ux designer,Designer Web (UI),,"Quebec City, QC",2022-07-17,,
TELUS,Canada,"  Job Function: Product Management &amp; UX/UI Design. Our solution gives our clients detailed, real-time and historical data required to make the best operational…",ui ux designer,Developer Analyst II - UI/UX Designer,full-time,"St. John's, NL",2022-07-17,3.9,
J.D. Power,Canada,"  ""I'm looking for a designer who is able to view products from the user's perspective and understand their needs and obstacles.",ui ux designer,"Designer, User Experience",,"Remote in London, ON",2022-07-17,,
SkyHive Technologies Inc.,Canada,"  Collaborate daily with Product Managers, Software Developers and other UX/UI designers in order to define, design and deliver extraordinary products.",ui ux designer,Principal UI/UX Designer,full-time,"Vancouver, BC",2022-07-17,4.8,
Fansunite Entertainment Inc.,Canada,"  At FansUnite, we create sports and esports betting platforms for our clients, and you will play a critical role in helping to shape the aesthetic and identity…",ui ux designer,UX Designer (Remote),full-time,"Remote in Vancouver, BC",2022-08-07,,
Idea Rebel,Canada,"  With that support, you’ll be directly responsible for the design a variety of and other digitally-led or digitally integrated experiences, from leading-edge web…",ui ux designer,Digital Designer (Freelance),,"Toronto, ON",2022-07-17,,
Valtech,Canada,"  Participer aux ateliers de développement de concepts. Créer des prototypes fixes et animés. Coordonner le travail avec l’équipe frontend, au besoin.",ui ux designer,Designer UI,,"Montréal, QC",2022-07-27,4.0,
TD Bank,Canada,  5-7 years relevant experience work with UI/UX designers to ensure technical feasibility of their designs. TD Applications &amp; Systems Development covers technical…,ui ux designer,Solutions IT Designer,full-time,"Toronto, ON",2022-08-16,3.8,
Ivey Business School,Canada,"  Ivey offers undergraduate and graduate degree programs, as well as Executive Education at campuses in London, Toronto, and Hong Kong.",ui ux designer,Learning Experience Designer,undefined,"London, ON",2022-07-17,3.3,65200-81500
Scotiabank,Canada,"  As a content designer, you’ll work with UX and product designers, researchers, business lines, and product owners to create user experiences that touch millions…",ui ux designer,"Content Designer, Scotia Digital",,"Remote in Toronto, ON+1 location",2022-08-01,3.9,
HELPWEAR,Canada,  The candidate’s major focus will be in improvingthe user experience of the HeartWatch system to support effective datacollection.,ui ux designer,Physical Product Designer,full-time,"Toronto, ON",2022-07-17,,
Luxoft,Canada,  Provides constructive design feedback to other designers as part of normal design critique. Seeks out and collaborates closely with other designers in and…,ui ux designer,User Experience (UX) Designer II,,Remote,2022-07-17,4.4,
CTConsultants,Canada,"  Position Type : Contract Starting : August 15, 2022. The candidate will be designing/developing Angular applications to support the network inventory systems.",ui ux designer,UI Software Designer/Developer,,"Toronto, ON",2022-07-28,,
nvision,Canada,"  Preferably at least 2 years of experience working as a UX/UI designer. The candidate should be someone who is also comfortable with being client-facing,…",ui ux designer,UX/UI Designer,,"Remote in Markham, ON",2022-07-17,,
Trimble,Canada,  As a User Experience Designer and Specialist you will be leading Product and User Experience Design for a product portfolio globally working closely with…,ui ux designer,"User Experience Designer, UX Specilaist",full-time,"Hybrid remote in Vancouver, BC",2022-08-02,3.7,
"Imédia, firme créative",Canada,"  Détenir un diplôme d’études collégiales (DEC), BAC en design graphique, ou tout autre domaine connexe. Déterminer les besoins des clients.",ui ux designer,Designer graphique,part-time,Quebec Province,2022-07-17,,
Equisoft,Canada,"  Collaborate with UI designers and developers on Equisoft's design system. Equisoft, a leading global provider of digital business solutions for the insurance…",ui ux designer,UX Designer,,"Quebec City, QC",2022-07-17,4.8,
Activision,Canada,"  Works closely with UX designers, UI artists and UI Engineers to create an exceptional overall user experience throughout the game.",ui ux designer,Technical UI Designer,,"Toronto, ON",2022-08-13,3.8,
Open Text Corporation,Canada,"  Conceptualize, design and deliver intuitive and compelling designs for a complex, multiplatform (web/browsers, iOS mobile, iOS tablet, Android mobile, Android…",ui ux designer,UX Designer,,"Richmond Hill, ON",2022-07-17,3.5,
Clear Com Media,Canada,  You will be part of a team that works with all types of clients across the country in the digital marketing/development industry. Slice and optimize web images.,ui ux designer,Web Designer,,"Windsor, ON",2022-07-17,,
NovAxis Solutions,Canada,"  À titre de Designer web, tu auras à concevoir et optimiser le visuel des différents produits. Nous recherchons avant tout une personnalité qui ait envie de…",ui ux designer,Designer Web,,"Hybrid remote in Quebec City, QC",2022-08-06,,
Prudle Labs,Canada,Full time We are looking for a Front-End Web Developer who is motivated to combine the art of design with the art of programming. Responsibilities will…,ui ux designer,User Experience Designer,full-time,Canada,2022-07-17,,
Levio,Canada,"  Créer des graphiques, des illustrations et du contenu ; Un baccalauréat dans un domaine pertinent ; Une aise à travailler avec l'équipe de développement…",ui ux designer,Designer UX/UI,,"Quebec City, QC",2022-07-17,4.1,
Lightspark,Canada,"  You have a passion for putting your skills towards solving complex problems, working well with teams, and fighting hard to meet deadlines and build great…",ui ux designer,Senior UX/UI Designer,,"Vancouver, BC",2022-07-17,,
Tjene Corp,Canada,"  Tjene specializes in Corporate Real Estate, Business Intelligence, and Data Management. Through our in-house product, Kurve, our clients can now also view,…",ui ux designer,UX/UI Designer,,"Toronto, ON",2022-08-07,,
iLLOGIKA,Canada,  Work closely with UX designers to visually communicate the path they’ve laid out. The person who will join the team will have the opportunity to collaborate and…,ui ux designer,UI-UX Designer,,"Montréal, QC",2022-07-17,,
Government of Alberta,Canada,  Full or Part-Time: Full-time. Regular/Temporary: Temporary - wage up to 16 months. Service Alberta provides IT shared services to all the Government of Alberta…,ui ux designer,Co-Op Student,undefined,"Edmonton, AB",2022-07-17,3.9,20.93-44.71
opentext,Canada,"  Conceptualize, design and deliver intuitive and compelling designs for a complex, multiplatform (web/browsers, iOS mobile, iOS tablet, Android mobile, Android…",ui ux designer,UX Designer,,"Richmond Hill, ON",2022-07-25,3.5,
Uncommon Purpose,Canada,"  As our UX/UI Designer, you will be working with the Product and UX team to set design guidelines and oversee the UX for complex areas of our products.",ui ux designer,"Intermediate UI/UX Designer, Traction Rec",full-time,Remote,2022-07-17,,
PNI Digital Media,Canada,"  The role requires a balance of visual design work alongside critical thinking skills. We are looking for someone who can clearly frame a problem, collaborate to…",ui ux designer,Product Designer,,"Vancouver, BC",2022-07-17,3.1,
Big Blue Bubble,Canada,"  Candidates must have one of the following to be eligible for consideration – Canadian Citizenship, valid Permanent Resident status, valid Protected Person…",ui ux designer,User Experience (UX) Designer,,"Hybrid remote in London, ON",2022-07-17,4.0,
CTConsultants,Canada,"  Work closely with stakeholders, product owners, developers and UI designers. Lead user-centered design based on consultation with project teams and other…",ui ux designer,Mobile App UI/UX Senior Designer,full-time,"Montréal, QC",2022-07-17,,
Hatch,Canada,"  We're at the forefront of our clients' digital transformation journey, successfully implementing emerging digital services into our clients' projects and…",ui ux designer,Senior UX/UI Designer,,"Mississauga, ON",2022-07-17,3.9,
Halp,Canada,"  Students have unlimited potential that coaching can help unlock. You'll partner with our founding, product, and engineering teams to create amazing experiences…",ui ux designer,Product Designer,full-time,"Toronto, ON",2022-07-29,,
Blache Yong &amp; Co.,Canada,  Nous recherchons actuellement plusieurs designers UX avec des niveaux d’expertises variées (junior à sénior). Une formation en UX ou dans un champ connexe au UX…,ui ux designer,Designers UX (tous niveaux),full-time,"Montréal, QC",2022-07-27,,
Lululemon,Canada,  The Product Design team helps create seamless and joyful end-to-end user-centered experiences for lululemon's North American website and app.,ui ux designer,Digital Product Designer- Loyalty App Focus,,"Vancouver, BC",2022-07-17,4.2,
Activision,Canada,"  Fondé à Québec, Beenox est aussi situé à Montréal avec l’ouverture d’un nouveau studio. Croissance professionnelle sur le plan technique et/ou management.",ui ux designer,Artiste UI,,"Quebec City, QC",2022-07-27,3.8,
Cohesity,Canada,"  We have a design-first philosophy, with a strong focus on bringing the latest digital experience to enterprise products.",ui ux designer,Senior Visual Designer,,"Remote in Toronto, ON",2022-07-19,,
Plogg,Canada,"  Nous recherchons un candidat ; sociable, créatif, curieux, débrouillard, autonome, responsable. Être à l’aise à communiquer directement avec des clients.",ui ux designer,Designer graphique UX,,"North Hatley, QC",2022-07-17,5.0,
Newmode,Canada,"  As New/Modeâ€s Product Designer, you will be leading the way on designing and implementing an exceptional user experience for a digital advocacy platform that…",ui ux designer,Product Designer,,"Remote in Vancouver, BC",2022-08-04,,
Lululemon,Canada,  The Product Design team helps create seamless and joyful end-to-end user-centered experiences for lululemon's North American in-store Educators (employees).,ui ux designer,Senior Digital Product Designer,,"Vancouver, BC",2022-07-17,4.2,
Electronic Arts,Canada,"  Collaborate with a team of Engineers, UI/UX artists, Data Scientists, QA, and LiveOps to compelling player experiences that will delight users for years.",ui ux designer,Systems Designer,full-time,"Remote in Vancouver, BC",2022-07-28,3.8,
Leonard Agence Web,Canada,  Communiquer au designer UI les orientations de design tout en répondant aux objectifs fonctionnels. Pour s’assurer que nos interfaces soient agréables à…,ui ux designer,Designer UX,,"Quebec City, QC",2022-07-17,,
